"X1","Area","Length","Width","Area","Length","Width","Area","Length","Width"
"BLOCK3G16",29.5757,11.652,3.6279,29.2175,11.628,3.7105,19.5273306777778,0.865374222222222,0.107126544444444
"BLOCK3G17",19.3753636363636,10.5746363636364,2.61345454545455,18.584,10.312,2.669,30.3099494545454,0.687199654545455,0.323757672727273
"BLOCK3G18",23.8101,11.0164,3.0399,22.947,10.911,3.05,20.3819416555556,0.394222044444444,0.160373433333333
"BLOCK3G19",23.7076,10.9519,3.1393,23.398,10.762,3.059,20.0611584888889,0.811043877777778,0.189495566666667
"BLOCK3G2",21.4453,10.1936,2.9575,20.238,10.2075,2.928,11.2668969,0.207598266666667,0.143515388888889
"BLOCK3G20",24.3881,11.6078,3.0284,23.9055,11.5695,2.9925,25.1981369888889,0.660268177777778,0.176265155555556
"BLOCK3G22",25.0055,11.9865,3.0499,25.108,12.0555,3.0695,9.50360894444444,0.945144722222222,0.0677516555555556
"BLOCK3G23",23.9482,11.2939,3.0357,23.853,11.3875,3.0665,19.1366459555556,0.410286766666667,0.127154233333333
"BLOCK3G25",23.4434,11.9685,2.8372,22.4735,12.051,2.846,18.6463700444444,0.420977611111111,0.159528844444444
"BLOCK3G27",24.525,12.2908,2.8391,24.828,12.4155,2.837,15.9846333333333,0.429135511111111,0.0908518777777778
"BLOCK3G28",24.685,10.7585,3.2593,24.6985,10.7995,3.288,7.70268266666666,0.186437611111111,0.0660666777777778
"BLOCK3G29",23.2514,11.4375,2.9247,23.917,11.3655,2.9885,15.4564504888889,0.4539265,0.134879788888889
"BLOCK3G3",20.9112,10.4086,2.8001,20.7145,10.3375,2.8105,17.1750648444444,0.539988488888889,0.145848988888889
"BLOCK3G30",24.749,10.8893,3.2084,24.147,10.86,3.226,28.6640706666667,0.9026329,0.181790933333333
"BLOCK3G31",25.9255,12.5693,2.9524,25.9455,12.672,2.942,22.9509929444444,0.610507122222222,0.114647822222222
"BLOCK3G32",23.4733,11.2557,2.9794,23.4455,11.0825,3.071,19.5767300111111,0.525389122222222,0.157828266666667
"BLOCK3G33",23.7018,11.3294,2.9155,22.8865,11.1585,2.827,26.5827581777778,2.30258848888889,0.124885166666667
"BLOCK3G34",24.1825,11.6807,2.9426,23.3275,11.606,2.965,13.6269498333333,0.547821788888889,0.0975331555555556
"BLOCK3G36",27.1051,12.6138,3.1114,26.835,12.4885,3.088,15.8237796555556,0.613085733333333,0.101684933333333
"BLOCK3G37",23.2978,11.6318,2.9169,21.8465,11.5915,2.8555,12.9492030666667,0.121700622222222,0.1147481
"BLOCK3G38",24.7125,11.6768,2.9988,25.3535,11.7445,3.04,9.6785565,0.280616177777778,0.0630844
"BLOCK3G39",23.9751,11.7448,2.9613,23.9025,11.5165,2.8725,18.1690556555556,0.812814622222222,0.111683566666667
"BLOCK3G4",25.1271,11.2852,3.2201,25.186,11.374,3.2495,12.0518532111111,0.0993135111111111,0.108992544444444
"BLOCK3G41",26.148,11.8489,3.1334,26.851,11.817,3.175,11.8627504444444,0.193938544444444,0.0835851555555555
"BLOCK3G42",22.2462,11.0282,2.8734,22.5235,10.889,2.925,16.7362677333333,0.278291955555556,0.160727155555556
"BLOCK3G44",21.6746666666667,10.9758888888889,2.89788888888889,22.589,10.62,2.977,8.510859,0.445062111111111,0.0552646111111111
"BLOCK3G45",18.38,9.93554545454545,2.618,18.725,9.953,2.846,25.4173636,0.360504872727273,0.3786938
"BLOCK3G46",24.7293,12.0018,2.9515,24.772,11.973,2.9835,20.0649929,0.484976622222223,0.133057166666667
"BLOCK3G48",22.9591,11.0221,2.9911,22.69,10.9455,2.985,14.1079845444444,0.497331655555555,0.114491211111111
"BLOCK3G49",22.8609,11.6597,2.7917,22.412,11.7495,2.7745,20.5109527666667,0.457292011111111,0.154460677777778
"BLOCK3G50",24.842,11.3137,3.1303,24.9285,11.364,3.1685,10.8184655555556,0.888668233333333,0.0647175666666667
"BLOCK3G51",22.6825,10.7809,2.9277,22.3135,10.5965,2.934,18.0587040555556,0.403613877777778,0.141029344444444
"BLOCK3G52",25.4531,11.1049,3.2349,26.833,10.946,3.2235,13.3140389888889,0.336403877777778,0.119847211111111
"BLOCK3G52N2",22.0015,10.7489,2.9526,21.5605,10.6485,2.961,11.8556085,0.354232766666667,0.0886856
"BLOCK3G53",24.6806,11.5069,2.9603,24.99,11.6745,2.99,7.60073893333334,0.259817877777778,0.0351722333333333
"BLOCK3G56",25.3008,10.9062,3.2676,24.5345,10.761,3.266,27.6837737333333,0.7778964,0.201940266666667
"BLOCK3G57",25.3006,11.2517,3.209,24.7255,11.348,3.2115,20.7201449333333,0.385627344444445,0.171241111111111
"BLOCK3G58",24.4234,11.7674,2.9011,23.9465,11.7875,2.9515,8.06537493333333,0.245118488888889,0.0535996555555555
"BLOCK3G6",21.8544,10.9392,2.8194,20.8435,10.98,2.772,7.04545204444444,0.0955368444444446,0.0733411555555555
"BLOCK3G60",23.3355,11.1317,2.968,23.582,11.175,2.994,20.3933193888889,0.561793122222223,0.148881333333333
"BLOCK3G61",23.9855555555556,10.6873333333333,3.17188888888889,25.399,10.803,3.319,12.3785777777778,0.2480085,0.163168611111111
"BLOCK3G62",25.1189,11.3053,3.1082,27.2655,11.397,3.2785,18.1020516555556,0.260272677777777,0.149600844444444
"BLOCK3G63",24.3741,11.3821,3.0747,24.734,11.471,3.032,27.6420698777778,0.830471211111111,0.178372677777778
"BLOCK3G64",26.4081,11.9934,3.1246,26.8015,11.9805,3.277,31.0900952111111,0.876859822222222,0.222543155555556
"BLOCK3G65",22.9349,11.0956,2.9192,23.078,11.061,2.9105,14.5242523222222,0.315457155555556,0.129723733333333
"BLOCK3G66",25.4015,12.6088,2.9187,25.649,12.758,2.9525,14.6285818333333,0.619602177777778,0.0858022333333333
"BLOCK3G67",24.3395,11.645,2.964,24.1695,11.4575,2.99,14.9277140555556,0.432232666666667,0.0887313333333333
"BLOCK3G68",23.5443,11.1401,2.996,22.4315,11.246,3.0535,9.53666912222223,0.667229655555556,0.053356
"BLOCK3G69",24.4188,11.7621,2.8917,24.3745,11.923,2.8485,23.7202132888889,1.27786454444444,0.139053788888889
"BLOCK3G7",22.7226,10.9372,2.8955,22.3435,10.987,2.837,19.0982471555556,0.259444177777778,0.1796585
"BLOCK3G70",20.5043636363636,11.0169090909091,2.68772727272727,19.654,11.215,2.548,37.7021964545455,0.762640890909091,0.400793218181818
"BLOCK3G71",22.6904,10.9583,2.9229,23.066,10.913,2.9315,14.0316618222222,0.341510233333333,0.132447655555556
"BLOCK3G72",23.7553,11.4926,2.8848,24.832,11.32,2.959,19.2991166777778,0.4779416,0.152821511111111
"BLOCK3G75",25.1823,11.5007,3.0384,24.1875,11.3595,2.984,22.7209662333333,0.475940455555556,0.167674266666667
"BLOCK3G77",22.5728,10.6853,2.9417,22.2665,10.654,2.9305,7.93818328888889,0.204447566666667,0.0891824555555556
"BLOCK3G78",25.2926,11.9848,3.0283,24.9035,12.0815,2.9375,28.1445742666667,0.277461733333334,0.214675788888889
"BLOCK3G79",26.3809,12.2074,3.119,25.3915,12.184,3.1125,45.4390669888889,1.31853115555556,0.283042666666667
"BLOCK3G8",23.9089,10.9328,3.052,23.4525,10.8795,3.0575,13.2880778777778,0.416713288888889,0.0809424444444444
"BLOCK3G81",26.1061,12.2998,3.0741,25.2285,12.4195,3.0805,26.8227209888889,1.68336995555556,0.132925211111111
"BLOCK3G82",21.8827,10.8954,2.8253,21.8875,10.9795,2.83,12.7092529,0.0783602666666665,0.142712677777778
"BLOCK3G85",24.506,11.653,2.9235,24.963,11.748,3.0005,6.99007977777778,0.392808444444444,0.0655547222222222
"BLOCK3G86",21.7394,10.8062,2.8262,21.6375,10.9265,2.8275,19.3350091555556,0.575447066666667,0.157492622222222
"BLOCK3G87",25.3985,12.0053,3.0121,24.8035,12.3635,2.9,17.1892858333333,1.18489267777778,0.108239877777778
"BLOCK3G88",24.9464,11.1654,3.1632,23.859,10.9035,3.161,24.4814571555556,0.710069377777778,0.1892984
"BLOCK3G89",24.6263,11.5809,3.0755,24.4575,11.719,3.127,12.1208693444444,0.859970322222222,0.0681478333333333
"BLOCK3G9",21.3761,10.7568,2.8399,21.683,10.869,2.891,15.4860723222222,0.3931724,0.124004766666667
"BLOCK3G90",20.3485,10.6485,2.713,21.338,10.6545,2.8475,15.2970485,0.488191611111111,0.138048
"BLOCK3G91",25.8563,11.3174,3.2503,25.3815,11.39,3.233,20.7513653444444,0.831479155555555,0.121016011111111
"BLOCK3G92",22.3454,10.5994,2.9403,22.4975,10.5835,2.8915,12.1189722666667,0.369169822222222,0.0868531222222222
"BLOCK3G95",24.8964,11.6826,3.0419,23.948,11.5535,2.8825,21.8110758222222,0.763735155555556,0.125349655555556
"BLOCK3G97",26.4381,12.2427,3.0805,25.7635,12.2535,3.01,19.3431123222222,0.503622233333333,0.127016277777778
"BLOCK3G98",24.2717,11.3252,3.0614,23.8895,11.3275,3.0435,15.2736991222222,0.354566622222222,0.129548266666667
"BLOCK3G99",20.1107272727273,11.3962727272727,2.53681818181818,19.222,11.105,2.505,35.6223902181818,0.540441418181818,0.409440563636364
"BLOCK3ZAVITAN",24.3604,10.6753,3.2269,23.807,10.4905,3.206,31.7860867111111,0.9535689,0.275112988888889
"BLOCK475",24.3618,11.3659,2.9573,24.243,11.4715,2.9545,10.4838079555556,0.439279433333333,0.0662317888888889
"BLOCK4G1",25.3041,12.2152,2.8953,25.8915,12.3705,2.96,34.0188134333333,1.36344728888889,0.198589122222222
"BLOCK4G10",21.4969,10.2894,2.9661,22.2625,10.3855,3.038,19.3597547666667,0.543818266666667,0.161739211111111
"BLOCK4G100",26.5336,12.1974,3.0249,24.7235,12.1745,2.9045,23.3829676,0.904273155555555,0.135977877777778
"BLOCK4G102",22.9843,10.8156,2.8764,23.1895,10.762,2.893,9.14414223333333,0.161049155555555,0.118143822222222
"BLOCK4G103",24.4616,11.4755,3.0623,24.156,11.25,3.0565,17.7743271555556,0.673937388888889,0.114745566666667
"BLOCK4G104",24.7656,12.0777,2.9076,25.8595,12.045,3.0045,18.2434722666667,0.418292233333333,0.137427822222222
"BLOCK4G106",23.8058,11.2358,3,22.9715,11.3995,2.892,16.7417499555556,0.206809066666667,0.219062666666667
"BLOCK4G107",26.0384,11.6867,3.1164,26.816,11.63,3.0985,18.6470947111111,0.357195122222222,0.2286396
"BLOCK4G109",25.1506,11.4613,3.065,25.4825,11.3215,3.1275,16.4628100444444,0.2469989,0.156852666666667
"BLOCK4G11",25.0565,11.7575,3.0083,26.247,12.01,3.0825,10.6624905,0.337698277777778,0.0842971222222222
"BLOCK4G110",23.8276,10.6399,3.1865,24.0015,10.77,3.1405,12.4649671555556,0.493019433333333,0.0987471666666666
"BLOCK4G111",23.9082,11.4095,2.9934,23.518,11.42,2.969,10.1345259555556,0.325153611111111,0.0695978222222222
"BLOCK4G112",20.7881,10.7766,2.7281,20.3285,10.6355,2.711,16.0576636555556,0.954080488888889,0.118978322222222
"BLOCK4G113",24.3482,11.9642,2.8427,24.652,12.3945,2.875,22.6258490666667,1.48507128888889,0.136594677777778
"BLOCK4G114",24.6643,11.3895,3.0739,26.2725,11.629,3.134,13.7759231222222,0.475214722222222,0.0881012111111111
"BLOCK4G115",23.6646,11.7891,2.9525,24.187,11.819,3.023,11.6136449333333,0.455504322222222,0.0589018333333333
"BLOCK4G12",24.4267,11.7084,2.9234,24.9265,11.645,2.976,16.8405711222222,0.451860933333333,0.1203676
"BLOCK4G13",24.9975,11.7014,3.0385,24.4515,11.548,3.0905,13.8024845,0.517627377777778,0.0620365
"BLOCK4G14",22.5547,11.451,2.8238,21.966,11.445,2.819,28.5390944555556,1.57927888888889,0.1925644
"BLOCK4G15",24.5378,11.6665,2.9725,24.8865,11.561,3.0315,10.6973495111111,0.266507388888889,0.0674911666666666
"BLOCK4G16",27.782,11.7737,3.3723,28.2445,11.8685,3.3735,38.7194577777778,0.866246011111111,0.2259609
"BLOCK4G17",22.6973,11.0376,2.8912,22.9095,11.0095,2.915,13.9554215666667,0.366918933333333,0.123311288888889
"BLOCK4G18",23.9647272727273,11.2681818181818,3.01709090909091,23.231,11.493,3.085,41.1434272181818,0.734676963636364,0.365344690909091
"BLOCK4G19",22.9993,11.2096,2.9265,23.61,11.146,2.9975,17.9348749,0.457789822222222,0.112170944444444
"BLOCK4G2",24.3519,10.724,3.1949,25.7025,10.6965,3.304,15.9484796555556,0.218448444444444,0.139999877777778
"BLOCK4G22",24.8515,12.205,2.9119,26.292,12.222,3.0305,16.9405145,0.88658,0.113680988888889
"BLOCK4G23",25.0943,11.5634,3.133,25.3895,11.6775,3.1455,12.7515564555556,0.515699155555556,0.0729211111111111
"BLOCK4G25",22.6493,11.5034,2.881,20.2765,11.699,2.9105,21.1382222333333,1.27413471111111,0.154308666666667
"BLOCK4G27",24.7832,12.3566,2.8502,24.8025,12.1755,2.853,21.1332210666667,0.635727822222222,0.1034844
"BLOCK4G28",26.2963,11.2243,3.3895,26.1795,11.2535,3.376,15.5205797888889,0.272907344444444,0.117341833333333
"BLOCK4G29",21.9512,11.1135,2.8234,22.138,11.048,2.907,13.0301508444444,0.586528055555555,0.0819669333333333
"BLOCK4G3",22.9294,10.5929,3.0335,23.3655,10.818,2.9135,12.7346109333333,0.303211433333333,0.153140944444444
"BLOCK4G30",25.0295,11.1159,3.2145,24.981,11.052,3.181,31.9369436111111,1.34066543333333,0.189189388888889
"BLOCK4G30N2",23.0166,10.5767,3.0648,22.907,10.5875,3.103,16.7328927111111,0.598602011111111,0.119015288888889
"BLOCK4G32",23.0952,11.4328,2.9055,22.905,11.6495,2.903,26.5021517333333,0.616532622222222,0.189689611111111
"BLOCK4G33",23.7049090909091,11.8141818181818,2.88590909090909,23.988,11.809,3,39.8556568909091,0.925406963636364,0.442867890909091
"BLOCK4G34",25.2741,11.8903,3.0565,25.258,11.8935,3.126,20.6097998777778,0.9390749,0.1497705
"BLOCK4G34N2",24.8637,11.758,2.9596,26.1805,12.1145,3.0635,23.7834269,1.67943022222222,0.0969749333333333
"BLOCK4G36",25.6241,12.265,3.0859,26.5515,12.218,3.1705,19.8231096555556,0.457143111111111,0.174203211111111
"BLOCK4G37",22.7014,11.5332,2.9041,23.6435,11.7,3.023,21.1838942666667,0.287778844444444,0.209404544444444
"BLOCK4G38",23.4135,11.9029,2.8164,22.248,12.0665,2.74,16.6244947222222,0.562750988888889,0.109957377777778
"BLOCK4G39",23.2809,11.4152,2.9751,23.604,11.847,2.9195,23.2107549888889,1.15017795555556,0.151626766666667
"BLOCK4G4",26.1305,11.6451,3.184,26.5625,11.6775,3.1835,17.3900085,0.563131655555556,0.143547333333333
"BLOCK4G41",26.5904,11.7612,3.1462,25.9215,11.875,3.1095,11.8806382666667,0.273849288888889,0.100396177777778
"BLOCK4G42",23.5316,10.9322,2.9773,24.4665,11.173,3.055,9.05079893333333,0.246657288888889,0.102815788888889
"BLOCK4G43",23.8386,10.9875,3.0929,23.2235,10.844,3.063,11.9964353777778,0.633914722222222,0.0606694333333333
"BLOCK4G44",22.3161,11.0431,2.9052,22.546,11.033,3.0005,19.5212029888889,0.428417433333333,0.185612844444444
"BLOCK4G45",27.1048,11.1224,3.4057,27.5315,11.1225,3.398,27.4245746222222,0.762316266666667,0.144404233333333
"BLOCK4G46",23.2584,11.3478,2.9259,22.9445,11.2905,2.9235,14.2683402666667,0.643335955555556,0.0553052111111111
"BLOCK4G48",21.8930909090909,11.2981818181818,2.79136363636364,21.858,11.193,2.935,45.3144290909091,0.131899163636364,0.647423254545455
"BLOCK4G49",25.4493,12.1028,2.9956,25.6125,12.1265,3.0055,9.44561734444445,0.215647288888889,0.0639476
"BLOCK4G50",26.7683,11.9309,3.2191,26.9615,12.015,3.245,13.9383157888889,0.280120322222222,0.0893947666666666
"BLOCK4G51",20.7690909090909,10.9014545454545,2.63463636363636,20.496,10.886,2.596,37.5893604909091,0.577447272727273,0.485640854545455
"BLOCK4G52",24.6813,10.866,3.2008,23.2495,10.909,3.0645,22.8205075666667,0.684263555555555,0.174341511111111
"BLOCK4G53",26.0607,11.8853,3.0208,25.5855,11.8975,3.0305,14.6443324555556,0.428278455555555,0.0752166222222222
"BLOCK4G54",20.0676,11.0164,2.6428,20.6305,11.012,2.747,3.01303715555555,0.0780436,0.0301828444444445
"BLOCK4G56",25.6306,10.9656,3.2673,25.849,11.1265,3.274,27.9377993777778,0.673726711111111,0.212841122222222
"BLOCK4G57",22.9908,10.8613,3.105,23.628,10.78,3.1885,25.3184532888889,0.390690233333334,0.250469777777778
"BLOCK4G58",23.6787272727273,11.8455454545455,2.79809090909091,25.786,11.982,3.069,49.1670684181818,0.344718672727273,0.558293690909091
"BLOCK4G6",23.928,11.5376,2.9629,22.818,11.5075,2.903,20.9110175555556,0.260896933333333,0.265130988888889
"BLOCK4G60",22.6293,11.2654,2.8487,22.156,11.2225,2.871,11.3482769,0.188951155555556,0.0809682333333333
"BLOCK4G61",20.5728,10.4516,2.8045,20.5885,10.4205,2.806,18.3209101777778,0.650044933333333,0.171974055555556
"BLOCK4G62",23.1907,10.808,2.9844,23.281,10.8825,3.013,14.6815884555556,0.259119111111111,0.158112488888889
"BLOCK4G63",23.503,11.4274,2.926,23.682,11.3355,2.938,14.3146728888889,0.270600266666667,0.119768222222222
"BLOCK4G65",24.3381,11.6127,2.9413,24.758,11.6135,2.922,9.01134743333333,0.310076455555556,0.0835220111111111
"BLOCK4G66",27.5783,12.6962,3.1821,27.329,12.495,3.17,26.1981751222222,0.645182622222223,0.182373877777778
"BLOCK4G67",26.3965,12.3189,3.054,26.331,12.258,3.101,17.7561651666667,0.6302181,0.109115777777778
"BLOCK4G68",21.5928,10.6091,2.8862,20.915,10.3685,2.8785,13.7792946222222,0.5696521,0.0981924
"BLOCK4G69",24.3343,11.7035,2.9078,23.177,11.5725,2.8385,16.3698633444444,0.395678277777778,0.0997926222222222
"BLOCK4G7",21.9129,10.9368,2.8782,22.6875,10.919,3.0105,14.0851074333333,0.254418844444445,0.137245955555556
"BLOCK4G70",24.5475,11.7182,2.9508,25.101,11.6275,3.0705,23.8167065,0.568747066666667,0.183023955555556
"BLOCK4G71",24.3455,11.459,2.9842,24.5695,11.4575,3.034,18.1033347222222,0.474271333333333,0.123180844444444
"BLOCK4G77",23.3831,11.0722,2.9309,23.551,10.7,3.036,9.69571498888889,0.838377066666667,0.0589438777777778
"BLOCK4G78",24.3052,11.487,2.9366,24.4805,11.6175,2.959,32.9144808444444,0.904362666666666,0.271853377777778
"BLOCK4G78N2",21.6095,11.1652,2.7503,21.139,11.2035,2.6355,12.5758071666667,0.571027955555556,0.140721566666667
"BLOCK4G79",28.418,12.4497,3.2678,29.285,12.789,3.2825,45.0205877777778,2.15539201111111,0.278258844444444
"BLOCK4G8",25.0984,11.0995,3.1269,24.22,10.937,3.097,26.9086784888889,0.6722405,0.1853961
"BLOCK4G81",27.1944,12.7683,3.0361,27.694,13.0135,3.138,19.8657464888889,1.30759267777778,0.0772958777777777
"BLOCK4G82",24.7963,11.1884,3.1231,25.6525,11.1375,3.088,7.56585912222222,0.228532044444444,0.0510841
"BLOCK4G86",21.8163,10.814,2.7908,21.473,10.8135,2.7615,15.3849053444445,0.334649111111111,0.1697824
"BLOCK4G87",25.5927,12.186,3.0559,25.2675,11.912,3.114,26.2663533444444,0.545109555555556,0.188226544444444
"BLOCK4G88",25.3321,11.2619,3.2205,25.779,11.4175,3.242,25.6981525444444,0.4554161,0.204297611111111
"BLOCK4G89",25.2547,11.779,3.1425,26.3515,11.8955,3.1785,16.2593955666667,0.268313555555555,0.145290944444444
"BLOCK4G9",21.2603,10.7473,2.8063,21.881,10.6255,2.91,17.1313362333333,0.412786677777778,0.164169566666667
"BLOCK4G90",20.3736,10.6194,2.7036,20.604,10.625,2.7475,7.12166248888889,0.312054044444445,0.0659331555555556
"BLOCK4G91",27.0352,11.7124,3.2739,27.987,11.791,3.32,19.0213930666667,0.288198266666667,0.138545877777778
"BLOCK4G92",23.29,10.6131,3.0394,23.1535,10.5225,3.0565,12.0540528888889,0.373653877777778,0.100426044444444
"BLOCK4G95",24.087,11.6198,2.9403,25.243,11.5905,3.0695,26.5138448888889,1.15103417777778,0.196280011111111
"BLOCK4G97",24.0907272727273,12.1405454545455,2.85581818181818,24.107,12,2.972,71.1062586181818,1.69767607272727,0.726832963636364
"BLOCK4G98",22.5893,10.4578,2.9758,22.29,10.5695,2.9815,11.3823602333333,0.312702177777778,0.0800797333333333
"BLOCK4G99",23.7884,11.685,2.9403,23.8555,11.329,2.876,12.9772589333333,0.505947333333333,0.1012729
"BLOCK4G9N2",18.8207,10.2521,2.5882,18.8055,10.1725,2.635,10.3821980111111,0.313662988888889,0.117636177777778
"BLOCK4ZAVITAN",25.7116,11.1456,3.2305,26.158,11.246,3.2575,23.1904996,0.990306044444444,0.147066944444444
"BLOCK5G1",23.5027,12.0259,2.7705,23.236,11.637,2.781,21.3855422333333,0.663381877777778,0.120144277777778
"BLOCK5G10",22.489,10.6444,3.0203,22.7135,10.8125,3.1035,12.1390437777778,0.431880933333333,0.0992504555555556
"BLOCK5G100",24.9548,11.9872,2.8825,26.086,11.945,3.057,16.8316266222222,0.395962177777778,0.107623166666667
"BLOCK5G102",23.2202,10.9442,2.9272,24.4035,10.871,3.053,14.5253364,0.264421066666667,0.151989066666667
"BLOCK5G103",22.8764,10.9592,2.9937,22.311,10.772,2.947,10.2641851555556,0.276277511111111,0.0773557888888889
"BLOCK5G104",28.1665,13.4399,3.0882,28.1905,13.428,3.0605,25.4388093888889,0.382015877777778,0.136190844444444
"BLOCK5G105",23.227,11.2264,2.9549,23.788,11.258,3.097,11.478374,0.160224711111111,0.105274544444444
"BLOCK5G106",23.2345,11.2302,2.9178,24.5355,11.273,3.041,13.6599345,0.148197733333334,0.128434177777778
"BLOCK5G107",24.9718,11.6522,2.976,25.4245,11.514,3.0265,20.1953081777778,0.4156264,0.135718444444444
"BLOCK5G109",23.8702,10.9291,3.0421,23.764,10.8055,3.0805,14.6126844,0.442057433333333,0.137687433333333
"BLOCK5G110",21.5113,10.4293,2.8924,21.8605,10.7275,2.9955,18.5731606777778,0.765315122222222,0.146726933333333
"BLOCK5G111",23.1871818181818,11.6251818181818,2.802,20.572,11.479,2.694,43.9981871636364,0.697656163636364,0.3329066
"BLOCK5G112",22.6717,11.0741,2.8717,22.575,11.105,2.8785,16.2039673444444,0.411992322222222,0.127837788888889
"BLOCK5G113",23.3286363636364,12.2700909090909,2.74954545454545,23.365,12.633,2.844,45.7191778545455,1.30415809090909,0.364013872727273
"BLOCK5G114",24.2335,11.2771,3.0267,24.385,11.2345,3.0855,9.5260465,0.2156241,0.0867049
"BLOCK5G115",26.0473,11.9619,3.1517,26.597,12.0485,3.162,11.6507640111111,0.331776766666667,0.0555355666666667
"BLOCK5G12",25.3831,11.6182,3.1428,26.925,11.469,3.2365,24.5315176555556,0.907827733333333,0.243617066666667
"BLOCK5G13",25.2973,11.948,2.9747,25.6295,11.859,3.0005,13.0453004555556,0.308344444444445,0.0742917888888889
"BLOCK5G14",25.393,12.086,2.9527,25.0735,12.2505,2.965,12.989012,1.135602,0.0519715666666667
"BLOCK5G15",22.5872,11.2134,2.8077,22.2125,11.2635,2.825,13.2938957333333,0.337250933333333,0.0985980111111111
"BLOCK5G16",27.3959,11.3391,3.455,27.9705,11.4545,3.5515,25.2648858777778,0.839579877777778,0.163933777777778
"BLOCK5G17",23.4018,11.2167,2.9213,23.875,11.251,3.0035,19.7677275111111,0.286331566666667,0.185201788888889
"BLOCK5G18",25.0925,11.2871,3.164,25.2035,11.36,3.137,11.6572600555556,0.3212121,0.0753873333333333
"BLOCK5G19",24.8448,11.2268,3.1388,24.292,11.039,3.122,14.0365788444444,0.802473288888889,0.0786052888888889
"BLOCK5G2",24.896,10.7339,3.2405,24.46,10.588,3.2145,21.4316082222222,0.712988544444445,0.199865611111111
"BLOCK5G20",22.5202,11.3201,2.886,22.451,11.251,2.8895,13.8180784,0.664970988888888,0.0862304444444444
"BLOCK5G22",29.4557,13.1654,3.2622,30.128,13.184,3.352,9.50265778888889,0.344852711111111,0.0605112888888889
"BLOCK5G23",20.8252,10.6555,2.6935,21.2925,10.5755,2.7615,8.5776604,0.327385611111111,0.0667765
"BLOCK5G25",23.104,12.0909,2.764,23.3795,12.0515,2.7415,17.9659602222222,0.340373211111111,0.124674888888889
"BLOCK5G27",22.611,11.6724,2.7436,21.7605,11.403,2.7175,18.122916,0.769938711111111,0.100268711111111
"BLOCK5G28",24.6228,11.2773,3.1072,24.9385,11.466,3.141,13.3900964,0.282457788888889,0.113669511111111
"BLOCK5G29",23.8127,11.6724,2.8823,24.2245,11.4895,2.9165,7.34617334444444,0.284303377777778,0.0642457888888889
"BLOCK5G3",22.6394,10.7563,2.9395,23.052,10.758,3.0175,17.0648291555556,0.414422677777778,0.181214944444444
"BLOCK5G30",24.3152,10.9949,3.1498,22.923,10.9475,3.1045,23.9996268444444,0.748430766666667,0.145871066666667
"BLOCK5G31",26.5972,12.9274,2.9762,26.7595,13.006,2.98,14.6312075111111,1.16276048888889,0.0652239555555555
"BLOCK5G32",24.4023,11.5584,2.9429,25.144,11.9455,2.9725,28.5015957888889,1.10127026666667,0.182372988888889
"BLOCK5G33",23.195,11.7833,2.8357,23.5725,11.725,2.859,18.3126555555556,0.434786011111111,0.161913344444444
"BLOCK5G34",24.3098,12.0511,2.8543,23.8985,11.9235,2.7905,25.1667444,0.622415433333333,0.189986233333333
"BLOCK5G36",27.2568,12.4974,3.1746,27.28,12.3265,3.215,15.6236395111111,0.288041377777778,0.126142933333333
"BLOCK5G37",25.0902,12.1236,3.0424,25.35,12.137,3.1015,16.9220635111111,0.129768711111111,0.151646711111111
"BLOCK5G38",25.2309,11.9471,3.0096,26.111,11.981,3.0845,13.3065349888889,0.665981877777778,0.0862973777777778
"BLOCK5G39",26.3511,12.0885,3.1458,26.7405,12.046,3.175,12.0512041,0.423222055555555,0.0611946222222222
"BLOCK5G4",26.3403,11.6315,3.2014,27.1645,11.7575,3.2835,26.8671129,0.327049611111111,0.267352266666667
"BLOCK5G41",23.6203636363636,11.9416363636364,2.76872727272727,24.153,12.033,2.93,30.7697528545455,0.126908454545454,0.352284818181818
"BLOCK5G42",22.1807,11.1211,2.7897,22.485,11.2615,2.856,12.3052597888889,0.308479655555556,0.143974455555556
"BLOCK5G43",24.2633,10.9343,3.1282,23.9045,11.136,3.0985,15.0426546777778,1.04156423333333,0.0540937333333334
"BLOCK5G44",22.725,11.1473,2.9359,23.161,11.194,2.9505,10.2071426666667,0.373499122222222,0.0509581
"BLOCK5G45",25.2053,10.6835,3.2682,25.1805,10.6815,3.283,28.4575095666667,0.567099611111111,0.196598844444444
"BLOCK5G46",24.531,11.8474,2.9969,24.409,11.776,3.0355,25.2699435555556,0.806942933333334,0.120590544444444
"BLOCK5G48",24.3035,11.2689,3.0789,24.907,11.3435,3.1465,19.5774622777778,0.335204988888889,0.129712322222222
"BLOCK5G49",24.3586,12.0681,2.9038,24.608,12.0215,2.936,12.5226331555556,0.248317655555556,0.0735904
"BLOCK5G50",23.7075454545455,11.8680909090909,2.86645454545455,22.328,11.801,2.791,39.4533496727273,0.333693290909091,0.389895272727273
"BLOCK5G51",22.6444,10.8209,2.919,22.814,10.757,3.032,21.4788422666667,0.355668322222222,0.236621777777778
"BLOCK5G52",21.1652,10.5689,2.8768,20.052,10.634,2.874,9.82526862222222,0.176452988888889,0.0896484
"BLOCK5G53",24.2616,11.5565,2.9063,23.999,11.5275,2.904,11.1962573777778,0.509982944444445,0.0489175666666667
"BLOCK5G54",23.428,11.5832,2.9427,23.5885,11.5335,2.9745,13.6653088888889,0.434392844444444,0.0882369
